ID#Model#Scene#Error_Ratio#Reaction_Time#Pick_n_Place_Time
3#audio#car#[0, 0, 0, 1, 0, 0]#[7.67, 1.79, 3.55, 7.33, 2.93, 5.18]#[[1695126829.82, 1695126834.44], [1695126840.03, 1695126841.93], [1695126847.99, 1695126851.92], [1695126859.44, 1695126865.75], [1695126888.52, 1695126889.36], [1695126899.1, 1695126901.56]]
3#audio#02#[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]#[1.33, 0.55, 1.84, 19.11, 0.76, 4.89, 3.23, -0.16, 0.47, 1.56, 1.76, 1.02, -2.62]#[[1695127180.56, 1695127181.46], [1695127184.54, 1695127185.5], [1695127191.4, 1695127194.69], [1695127215.06, 1695127221.03], [1695127227.15, 1695127228.79], [1695127240.07, 1695127241.29], [1695127247.11, 1695127248.05], [1695127251.79, 1695127252.97], [1695127259.47, 1695127261.72], [1695127267.31, 1695127273.32], [1695127277.44, 1695127278.64], [1695127282.64, 1695127283.56], [1695127288.25, 1695127290.02]]
3#audio#01#[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]#[2.2, 1.51, 8.71, 2.24, 0.62, -0.4, 1.77, 2.28, 2.51, 1.51, 0.24]#[[1695127013.46, 1695127014.83], [1695127019.17, 1695127020.48], [1695127033.25, 1695127038.13], [1695127045.77, 1695127046.69], [1695127050.95, 1695127053.34], [1695127058.87, 1695127061.53], [1695127068.01, 1695127071.68], [1695127075.23, 1695127076.21], [1695127080.04, 1695127081.66], [1695127086.68, 1695127087.62], [1695127096.91, 1695127098.05]]
3#jit#house#[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]#[3.75, 3.73, 4.77, 5.66, 4.37, 7.89, 2.5, 3.29, 3.11, 3.75, 2.89]#[[1695125866.46, 1695125867.59], [1695125877.84, 1695125879.25], [1695125893.07, 1695125895.59], [1695125904.44, 1695125907.85], [1695125919.41, 1695125920.5], [1695125932.21, 1695125937.06], [1695125948.26, 1695125949.6], [1695125964.11, 1695125964.92], [1695125975.92, 1695125976.96], [1695125988.52, 1695125989.84], [1695126002.52, 1695126003.65]]
3#asap#03#[0, 0, 0, 0, 0, 0, 0, 0]#[4.02, 3.93, 7.78, 5.03, 4.65, 11.65, 4.52, 3.89]#[[1695126175.24, 1695126176.4], [1695126185.99, 1695126187.28], [1695126203.15, 1695126209.16], [1695126218.12, 1695126219.57], [1695126230.55, 1695126231.59], [1695126251.0, 1695126257.0], [1695126266.45, 1695126269.31], [1695126280.17, 1695126282.05]]
3#asap#staircase#[0, 0, 0, 0, 0, 0]#[3.52, 2.88, 4.0, 6.31, 5.68, 4.89]#[[1695126376.47, 1695126377.8], [1695126388.39, 1695126389.76], [1695126403.14, 1695126405.12], [1695126413.91, 1695126418.44], [1695126431.11, 1695126433.63], [1695126443.52, 1695126446.31]]
3#asap#bird#[0, 0, 0, 0, 0, 0, 0, 0]#[3.29, 3.99, 4.99, 4.3, 4.38, 2.95, 2.9, 25.36]#[[1695126540.67, 1695126542.18], [1695126552.85, 1695126554.95], [1695126566.14, 1695126569.32], [1695126579.02, 1695126582.24], [1695126593.48, 1695126596.28], [1695126606.41, 1695126607.72], [1695126619.38, 1695126620.5], [1695126632.59, 1695126654.29]]
3#jit#04#[0, 0, 0, 0, 0, 0, 0, 0]#[4.32, 4.49, 10.75, 9.05, 6.53, 11.62, 3.79, 3.76]#[[1695125465.32, 1695125467.13], [1695125477.44, 1695125479.34], [1695125498.08, 1695125504.72], [1695125515.99, 1695125522.04], [1695125533.5, 1695125537.82], [1695125553.79, 1695125562.66], [1695125571.2, 1695125572.45], [1695125583.0, 1695125584.25]]
3#jit#face#[0, 0, 0, 0, 0, 0]#[5.04, 4.01, 5.44, 3.58, 7.44, 3.4]#[[1695125687.26, 1695125689.0], [1695125706.15, 1695125707.73], [1695125717.94, 1695125720.97], [1695125733.76, 1695125735.15], [1695125752.69, 1695125757.45], [1695125774.59, 1695125776.16]]
4#asap#01#[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]#[3.63, 3.68, 3.62, 2.45, 2.53, 3.0, 3.51, 3.48, 3.93, 3.97, 6.49]#[[1695213023.27, 1695213023.67], [1695213033.33, 1695213034.09], [1695213045.81, 1695213047.72], [1695213057.12, 1695213058.73], [1695213069.03, 1695213069.86], [1695213081.75, 1695213082.57], [1695213095.84, 1695213097.31], [1695213105.51, 1695213106.36], [1695213114.82, 1695213115.71], [1695213125.87, 1695213127.21], [1695213140.35, 1695213145.15]]
4#jit#house#[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]#[6.27, 5.5, 9.85, 3.93, 5.0, 10.15, 3.74, 5.41, 5.12, 9.98, 5.19]#[[1695210852.15, 1695210854.0], [1695210865.3, 1695210867.42], [1695210884.13, 1695210888.82], [1695210897.36, 1695210898.72], [1695210910.9, 1695210912.3], [1695210923.68, 1695210930.66], [1695210943.0, 1695210944.22], [1695210955.64, 1695210958.46], [1695210979.72, 1695210982.62], [1695210995.51, 1695211001.25], [1695211025.22, 1695211026.22]]
4#audio#03#[0, 0, 1, 0, 0, 1, 0, 0]#[2.32, 1.96, 8.98, 2.63, 2.07, 10.32, 8.17, 2.26]#[[1695212042.14, 1695212043.23], [1695212047.84, 1695212048.88], [1695212063.04, 1695212069.08], [1695212082.68, 1695212083.48], [1695212088.45, 1695212089.63], [1695212104.19, 1695212111.5], [1695212138.28, 1695212139.62], [1695212147.18, 1695212148.08]]
4#jit#02#[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]#[3.24, 3.24, 5.98, 2.63, 3.48, 8.17, 2.87, 3.35, 4.44, 5.85, 3.68, 3.2, 7.35]#[[1695211420.44, 1695211421.29], [1695211430.59, 1695211431.96], [1695211444.64, 1695211448.06], [1695211459.62, 1695211460.66], [1695211472.43, 1695211474.22], [1695211489.01, 1695211493.6], [1695211502.87, 1695211503.64], [1695211514.08, 1695211515.47], [1695211530.64, 1695211532.4], [1695211548.81, 1695211551.86], [1695211560.24, 1695211561.6], [1695211571.43, 1695211572.54], [1695211586.95, 1695211592.41]]
4#asap#04#[0, 0, 0, 1, 0, 1, 0, 0]#[3.65, 3.58, 17.24, 11.63, 3.81, 12.49, 3.89, 5.25]#[[1695212466.69, 1695212467.64], [1695212476.73, 1695212477.75], [1695212500.33, 1695212508.84], [1695212517.8, 1695212526.73], [1695212545.8, 1695212547.13], [1695212561.92, 1695212570.88], [1695212589.35, 1695212590.55], [1695212600.28, 1695212602.81]]
4#jit#staircase#[0, 0, 0, 0, 0, 0]#[6.32, 4.38, 7.03, 4.09, 3.81, 6.44]#[[1695211245.66, 1695211249.3], [1695211264.4, 1695211265.47], [1695211280.86, 1695211285.2], [1695211297.21, 1695211299.18], [1695211313.29, 1695211314.68], [1695211326.46, 1695211329.71]]
4#audio#face#[0, 1, 1, 0, 1, 0]#[4.31, 8.24, 23.53, 6.32, 12.82, 14.88]#[[1695211804.08, 1695211806.52], [1695211819.77, 1695211825.51], [1695211847.21, 1695211863.09], [1695211885.84, 1695211886.25], [1695211906.07, 1695211910.11], [1695211935.42, 1695211947.8]]
4#asap#bird#[0, 0, 0, 0, 0, 0, 0, 1]#[2.62, 3.28, 5.97, 3.53, 3.42, 2.66, 5.84, 8.64]#[[1695213288.55, 1695213289.36], [1695213299.96, 1695213301.48], [1695213312.28, 1695213316.86], [1695213326.56, 1695213328.7], [1695213339.45, 1695213341.25], [1695213350.8, 1695213351.97], [1695213363.53, 1695213367.64], [1695213378.23, 1695213384.62]]
4#audio#car#[0, 1, 1, 0, 0, 1]#[4.88, 10.48, 7.67, 3.75, 3.09, 3.25]#[[1695212236.24, 1695212240.05], [1695212253.5, 1695212256.43], [1695212276.87, 1695212279.03], [1695212297.57, 1695212298.61], [1695212305.34, 1695212307.04], [1695212315.45, 1695212317.35]]
5#asap#house#[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]#[4.0, 4.12, 4.8, 5.11, 3.89, 5.39, 3.26, 6.06, 4.76, 3.51, 3.64]#[[1695286238.62, 1695286239.94], [1695286249.49, 1695286251.03], [1695286264.02, 1695286267.11], [1695286275.21, 1695286277.51], [1695286287.13, 1695286289.0], [1695286299.41, 1695286301.58], [1695286311.17, 1695286312.81], [1695286323.76, 1695286325.95], [1695286338.03, 1695286338.35], [1695286348.22, 1695286349.27], [1695286360.22, 1695286361.62]]
