ID#Model#Scene#Action_index#Error#Time_to_complete#Changed_type#Changed_color#stud_shift#Pick_Time#Place_Time#Scene_Action_index
3#audio#car#1#0#7.67#0#0#4#1695126829.82#1695126834.44#car_1
3#audio#car#2#0#1.79#1#1#0#1695126840.03#1695126841.93#car_2
3#audio#car#3#0#3.55#0#0#0#1695126847.99#1695126851.92#car_3
3#audio#car#4#1#7.33#1#0#0#1695126859.44#1695126865.75#car_4
3#audio#car#5#0#2.93#1#0#0#1695126888.52#1695126889.36#car_5
3#audio#car#6#0#5.18#1#0#0#1695126899.1#1695126901.56#car_6
3#audio#02#1#0#1.33#0#0#0#1695127180.56#1695127181.46#02_1
3#audio#02#2#0#0.55#0#0#0#1695127184.54#1695127185.5#02_2
3#audio#02#3#0#1.84#1#1#0#1695127191.4#1695127194.69#02_3
3#audio#02#4#1#19.11#1#0#0#1695127215.06#1695127221.03#02_4
3#audio#02#5#0#0.76#1#0#0#1695127227.15#1695127228.79#02_5
3#audio#02#6#0#4.89#1#1#2#1695127240.07#1695127241.29#02_6
3#audio#02#7#0#3.23#0#0#0#1695127247.11#1695127248.05#02_7
3#audio#02#8#0#-0.16#0#0#0#1695127251.79#1695127252.97#02_8
3#audio#02#9#0#0.47#1#0#0#1695127259.47#1695127261.72#02_9
3#audio#02#10#0#1.56#1#1#2#1695127267.31#1695127273.32#02_10
3#audio#02#11#0#1.76#0#0#0#1695127277.44#1695127278.64#02_11
3#audio#02#12#0#1.02#0#0#0#1695127282.64#1695127283.56#02_12
3#audio#02#13#0#-2.62#1#1#0#1695127288.25#1695127290.02#02_13
3#audio#01#1#0#2.2#0#0#0#1695127013.46#1695127014.83#01_1
3#audio#01#2#0#1.51#0#0#0#1695127019.17#1695127020.48#01_2
3#audio#01#3#0#8.71#1#1#2#1695127033.25#1695127038.13#01_3
3#audio#01#4#0#2.24#1#0#0#1695127045.77#1695127046.69#01_4
3#audio#01#5#0#0.62#1#0#0#1695127050.95#1695127053.34#01_5
3#audio#01#6#0#-0.4#1#1#0#1695127058.87#1695127061.53#01_6
3#audio#01#7#0#1.77#1#1#2#1695127068.01#1695127071.68#01_7
3#audio#01#8#0#2.28#0#0#0#1695127075.23#1695127076.21#01_8
3#audio#01#9#0#2.51#0#0#0#1695127080.04#1695127081.66#01_9
3#audio#01#10#0#1.51#0#0#0#1695127086.68#1695127087.62#01_10
3#audio#01#11#0#0.24#1#1#0#1695127096.91#1695127098.05#01_11
3#jit#house#1#0#3.75#0#0#0#1695125866.46#1695125867.59#house_1
3#jit#house#2#0#3.73#0#0#0#1695125877.84#1695125879.25#house_2
3#jit#house#3#0#4.77#0#0#2#1695125893.07#1695125895.59#house_3
3#jit#house#4#0#5.66#0#0#0#1695125904.44#1695125907.85#house_4
3#jit#house#5#0#4.37#0#0#0#1695125919.41#1695125920.5#house_5
3#jit#house#6#0#7.89#1#0#2#1695125932.21#1695125937.06#house_6
3#jit#house#7#0#2.5#1#1#0#1695125948.26#1695125949.6#house_7
3#jit#house#8#0#3.29#1#0#0#1695125964.11#1695125964.92#house_8
3#jit#house#9#0#3.11#0#0#0#1695125975.92#1695125976.96#house_9
3#jit#house#10#0#3.75#0#0#0#1695125988.52#1695125989.84#house_10
3#jit#house#11#0#2.89#0#0#0#1695126002.52#1695126003.65#house_11
3#asap#03#1#0#4.02#0#0#0#1695126175.24#1695126176.4#03_1
3#asap#03#2#0#3.93#0#0#0#1695126185.99#1695126187.28#03_2
3#asap#03#3#0#7.78#0#1#4#1695126203.15#1695126209.16#03_3
3#asap#03#4#0#5.03#0#0#0#1695126218.12#1695126219.57#03_4
3#asap#03#5#0#4.65#0#0#0#1695126230.55#1695126231.59#03_5
3#asap#03#6#0#11.65#1#1#6#1695126251.0#1695126257.0#03_6
3#asap#03#7#0#4.52#1#0#0#1695126266.45#1695126269.31#03_7
3#asap#03#8#0#3.89#1#0#0#1695126280.17#1695126282.05#03_8
3#asap#staircase#1#0#3.52#0#0#0#1695126376.47#1695126377.8#staircase_1
3#asap#staircase#2#0#2.88#1#0#0#1695126388.39#1695126389.76#staircase_2
3#asap#staircase#3#0#4.0#1#0#2#1695126403.14#1695126405.12#staircase_3
3#asap#staircase#4#0#6.31#1#0#0#1695126413.91#1695126418.44#staircase_4
3#asap#staircase#5#0#5.68#1#0#0#1695126431.11#1695126433.63#staircase_5
3#asap#staircase#6#0#4.89#1#1#2#1695126443.52#1695126446.31#staircase_6
3#asap#bird#1#0#3.29#1#0#0#1695126540.67#1695126542.18#bird_1
3#asap#bird#2#0#3.99#0#1#0#1695126552.85#1695126554.95#bird_2
3#asap#bird#3#0#4.99#1#0#0#1695126566.14#1695126569.32#bird_3
3#asap#bird#4#0#4.3#1#0#0#1695126579.02#1695126582.24#bird_4
3#asap#bird#5#0#4.38#1#0#0#1695126593.48#1695126596.28#bird_5
3#asap#bird#6#0#2.95#1#0#0#1695126606.41#1695126607.72#bird_6
3#asap#bird#7#0#2.9#1#1#0#1695126619.38#1695126620.5#bird_7
3#asap#bird#8#0#25.36#1#1#0#1695126632.59#1695126654.29#bird_8
3#jit#04#1#0#4.32#0#0#0#1695125465.32#1695125467.13#04_1
3#jit#04#2#0#4.49#0#0#0#1695125477.44#1695125479.34#04_2
3#jit#04#3#0#10.75#0#1#5#1695125498.08#1695125504.72#04_3
3#jit#04#4#0#9.05#1#0#0#1695125515.99#1695125522.04#04_4
3#jit#04#5#0#6.53#1#0#0#1695125533.5#1695125537.82#04_5
3#jit#04#6#0#11.62#0#1#6#1695125553.79#1695125562.66#04_6
3#jit#04#7#0#3.79#0#0#0#1695125571.2#1695125572.45#04_7
3#jit#04#8#0#3.76#0#0#0#1695125583.0#1695125584.25#04_8
3#jit#face#1#0#5.04#0#0#2#1695125687.26#1695125689.0#face_1
3#jit#face#2#0#4.01#0#1#2#1695125706.15#1695125707.73#face_2
3#jit#face#3#0#5.44#1#0#2#1695125717.94#1695125720.97#face_3
3#jit#face#4#0#3.58#1#0#2#1695125733.76#1695125735.15#face_4
3#jit#face#5#0#7.44#1#1#2#1695125752.69#1695125757.45#face_5
3#jit#face#6#0#3.4#0#0#2#1695125774.59#1695125776.16#face_6
4#asap#01#1#0#3.63#0#0#0#1695213023.27#1695213023.67#01_1
4#asap#01#2#0#3.68#0#0#0#1695213033.33#1695213034.09#01_2
4#asap#01#3#0#3.62#1#1#2#1695213045.81#1695213047.72#01_3
4#asap#01#4#0#2.45#1#0#0#1695213057.12#1695213058.73#01_4
4#asap#01#5#0#2.53#1#0#0#1695213069.03#1695213069.86#01_5
4#asap#01#6#0#3.0#1#1#0#1695213081.75#1695213082.57#01_6
4#asap#01#7#0#3.51#1#1#2#1695213095.84#1695213097.31#01_7
4#asap#01#8#0#3.48#0#0#0#1695213105.51#1695213106.36#01_8
